maven-transitive,org.digidoc4j:ddoc4j,5.3.1,org.digidoc4j:digidoc4j:5.3.1,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.digidoc4j%3Adigidoc4j/versions/5.3.1:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.eclipse.angus:angus-activation,2.0.2,org.glassfish.jaxb:jaxb-runtime:4.0.5,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.glassfish.jaxb%3Ajaxb-runtime/versions/4.0.5:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.glassfish.jaxb:jaxb-core,3.0.2,org.digidoc4j:digidoc4j:5.3.1,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.digidoc4j%3Adigidoc4j/versions/5.3.1:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.glassfish.jaxb:jaxb-core,4.0.5,org.glassfish.jaxb:jaxb-runtime:4.0.5,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.glassfish.jaxb%3Ajaxb-runtime/versions/4.0.5:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.glassfish.jaxb:jaxb-runtime,3.0.2,org.digidoc4j:digidoc4j:5.3.1,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.digidoc4j%3Adigidoc4j/versions/5.3.1:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.glassfish.jaxb:txw2,3.0.2,org.digidoc4j:digidoc4j:5.3.1,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.digidoc4j%3Adigidoc4j/versions/5.3.1:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.glassfish.jaxb:txw2,4.0.5,org.glassfish.jaxb:jaxb-runtime:4.0.5,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.glassfish.jaxb%3Ajaxb-runtime/versions/4.0.5:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.hamcrest:hamcrest,3.0,org.hamcrest:hamcrest-library:3.0,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.hamcrest%3Ahamcrest-library/versions/3.0:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.hamcrest:hamcrest-core,1.3,junit:junit:4.13.2,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/junit%3Ajunit/versions/4.13.2:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.hamcrest:hamcrest-core,3.0,org.hamcrest:hamcrest-library:3.0,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.hamcrest%3Ahamcrest-library/versions/3.0:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.objenesis:objenesis,3.3,org.mockito:mockito-core:5.14.2,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.mockito%3Amockito-core/versions/5.14.2:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.slf4j:slf4j-api,1.7.7,ch.qos.logback.contrib:logback-json-classic:0.1.5,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/ch.qos.logback.contrib%3Alogback-json-classic/versions/0.1.5:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.slf4j:slf4j-api,2.0.12,org.digidoc4j:digidoc4j:5.3.1,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.digidoc4j%3Adigidoc4j/versions/5.3.1:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.slf4j:slf4j-api,2.0.15,ch.qos.logback:logback-classic:1.5.12,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/ch.qos.logback%3Alogback-classic/versions/1.5.12:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
maven-transitive,org.yaml:snakeyaml,2.2,org.digidoc4j:digidoc4j:5.3.1,transitive graph reconstructed through deps.dev,common/external/java Gradle user home cache,Maven Central project metadata,https://api.deps.dev/v3/systems/maven/packages/org.digidoc4j%3Adigidoc4j/versions/5.3.1:dependencies,public-verifiable,,not evaluated,not exhaustively evaluated,evidence/dependency-manifests/java/graphs/maven-resolved-graphs.csv,Secondary graph evidence; does not prove the contents of the absent original Gradle cache.
os,Debian package build dependencies,unbounded except debhelper-compat 13,Debian package build,debian/control,build host APT environment,Ubuntu Jammy repositories,Ubuntu archive and snapshot services,public-unpinned,,Ubuntu archive metadata signatures,multiple,evidence/command-logs/30-common-external-etcd-os.txt,Build-Depends names are public; no lockfile or snapshot uniquely fixes dependency versions.
os,Ubuntu Jammy,22.04 LTS amd64,collector services and Debian packages,Documentation/public/arhitektuur/kogumisteenus.rst; debian/changelog; debian/control,build host and deployed collector hosts,Ubuntu repositories,Ubuntu archive and snapshot services,public-unpinned,,Ubuntu archive metadata signatures,multiple,evidence/command-logs/30-common-external-etcd-os.txt,"Release and architecture are stated, but snapshot date, exact package versions, repository configuration, and image digest are absent."
python,bottle,0.13.2,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/bottle/0.13.2/,https://pypi.org/pypi/bottle/0.13.2/json,public-verifiable,e53803b9d298c7d343d00ba7d27b0059415f04b9f6f40b8d58b5bf914ba9d348,No PyPI release signature established,MIT,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
python,docopt,0.6.2,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/docopt/0.6.2/,https://pypi.org/pypi/docopt/0.6.2/json,public-verifiable,49b3a825280bd66b3aa83585ef59c4a8c82f2c8a522dbe754a8bc8d08c85c491,No PyPI release signature established,MIT,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
python,fasteners,0.19,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/fasteners/0.19/,https://pypi.org/pypi/fasteners/0.19/json,public-verifiable,b4f37c3ac52d8a445af3a66bce57b33b5e90b97c696b7b984f530cf8f0ded09c,No PyPI release signature established,Apache-2.0,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
python,Jinja2,3.1.4,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/Jinja2/3.1.4/,https://pypi.org/pypi/Jinja2/3.1.4/json,public-verifiable,4a3aee7acbbe7303aede8e9648d13b8bf88a429282aa6122a993f0ac800cb369,No PyPI release signature established,BSD-3-Clause,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
python,jsonschema,4.23.0,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/jsonschema/4.23.0/,https://pypi.org/pypi/jsonschema/4.23.0/json,public-verifiable,d71497fef26351a33265337fa77ffeb82423f3ea21283cd9467bb03999266bc4,No PyPI release signature established,MIT,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
python,pyOpenSSL,24.2.1,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/pyOpenSSL/24.2.1/,https://pypi.org/pypi/pyOpenSSL/24.2.1/json,public-verifiable,4247f0dbe3748d560dcbb2ff3ea01af0f9a1a001ef5f7c4c647956ed8cbf0e95,No PyPI release signature established,Apache-2.0,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
python,python-crontab,3.3.0,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/python-crontab/3.3.0/,https://pypi.org/pypi/python-crontab/3.3.0/json,public-verifiable,007c8aee68dddf3e04ec4dce0fac124b93bd68be7470fc95d2a9617a15de291b,No PyPI release signature established,LGPL-3.0-only,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
python,python-dateutil,2.9.0,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/python-dateutil/2.9.0/,https://pypi.org/pypi/python-dateutil/2.9.0/json,public-verifiable,78e73e19c63f5b20ffa567001531680d939dc042bf7850431877645523c66709,No PyPI release signature established,BSD-3-Clause,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
python,python-debian,0.1.49,ivxv-admin,setup.py (name only); Documentation/public/arhitektuur/tehnoloogiad.rst,common/external/python/wheels and common/external/python/requirements.txt,https://pypi.org/project/python-debian/0.1.49/,https://pypi.org/pypi/python-debian/0.1.49/json,public-verifiable,8cf677a30dbcb4be7a99536c17e11308a827a4d22028dc59a67f6c6dd3f0f58c,No PyPI release signature established,GPL-2.0-or-later,evidence/hashes/python/pypi-release-files.csv,"SHA-256 is for the sdist. Exact version is documented, but setup.py does not pin it; missing wheel/requirements tree prevents proof of the originally selected wheel set."
